Id,Price
4353,182691.28156389878
4334,66620.00406818466
1872,149241.94466863567
7823,184304.42668018807
310,150233.36320596762
3704,240117.08059823222
11615,247942.30332512938
6605,197169.79840237286
3381,201586.7910481268
2143,144896.83271263217
3191,261630.36186097926
13980,187697.17231053344
15613,162424.5170265045
10943,328960.58888143656
9654,93169.99941467868
16053,563390.5489460095
14931,219286.9113242641
8299,215306.7247782624
2147,167148.47351193978
11567,339193.7886329774
5905,136239.0602360634
11160,112327.5092065291
8275,148826.37663425488
16398,272226.364482742
11229,187239.01153615233
10309,164110.7140809683
7340,268374.0909477985
7653,166828.2104814488
272,215397.2193343838
9831,236071.99163801168
5016,167760.29005067947
5968,76874.78914085994
796,233348.62222359862
12123,132736.313480256
16629,204454.50273714375
2637,178021.19985126812
6194,224422.42954874225
6216,470682.6363152834
14346,189532.58366723076
6428,135049.34270371334
2891,225061.55225138075
84,174479.81767328212
9260,245909.8175410239
15250,121691.82417522244
2348,204883.3438912395
10427,273024.39070158865
13230,246923.4767545488
1691,181232.55237153562
8803,126602.91205780722
5464,179877.26488635785
10559,116149.71014995061
16787,320263.6696161542
4278,151675.17031781413
6183,174871.60606775197
12775,161544.0248730392
10104,187984.17019838016
13663,166275.12178955897
9404,249745.89625844962
14724,220201.70143997905
10040,177410.7533777208
4646,190572.7069911671
4754,166093.72615087402
3310,220494.36466001882
2003,183525.70725263286
7312,203030.4677056372
10921,233526.36270516954
13419,278216.5000480074
10105,154588.54430196458
2196,410514.8544238021
12659,229081.36928188123
4380,228883.1095646004
10847,156575.62334049863
10805,284094.94072741526
8709,97349.53682847705
8319,177463.92858366537
2215,177792.4721755465
7000,198659.34325790138
7701,111074.64040712426
9678,197298.46520501413
14026,209831.10731616837
7971,172675.0828359221
13734,145568.47858646096
16483,183916.72855628858
6150,212134.0625386185
2931,287764.4901473878
5418,182964.36656506066
1662,529669.5402894212
2441,214854.13975863758
669,124478.86547410135
7734,186773.0063535425
6010,227820.49118539807
266,145413.78059669712
632,140111.7124500452
16221,102480.17035817301
11832,175216.85912920017
5035,102539.47208773073
37,121740.80345456582
6168,180921.9604975637
11757,174398.77192447137
8086,119877.51074363914
6529,242111.3623242151
15121,186168.86141608204
13904,135392.87712173365
3711,193823.47747212555
16563,112351.16198051009
14494,177077.99961995622
3006,215715.24238794518
15299,100361.22260068226
92,275233.6064769254
8066,196428.8779522799
16071,214690.75209660418
10662,135172.58680479808
3883,197426.0398011201
5511,122259.2419576631
2821,263671.61009353766
9570,214673.19697361923
4326,292791.39335771254
9251,243967.95249084613
9031,221439.00682380356
12689,164992.93271366975
16380,231584.22213950858
1053,226789.99549541867
4568,170493.67866694133
16140,116831.14609857387
14356,387607.23988087394
8466,182543.66525394257
15652,142670.70705322764
3285,114410.74968531393
3198,161470.81069280687
14088,464542.29271823086
2268,123866.3772520776
15472,225543.1895850394
1203,198578.8724149649
7157,352137.9892818175
6886,215726.80867915464
5083,244268.3865775107
7467,117432.18591281
14068,206120.72633251097
2080,178090.56445503497
10865,153803.84892723896
13516,191130.38981387514
14150,210531.11840192624
7609,105362.29070230639
2144,345206.16065255855
10357,199967.45377662202
2396,218395.12103516795
1526,369703.3229370891
10890,192502.95305369305
8638,479298.1079065904
6050,283053.5372215565
7639,102513.78218052442
10544,170237.99681180742
9577,217132.52688951942
13195,214477.12631818838
3484,227301.7386847032
16668,425506.9639895676
7171,178440.32851554867
8547,220645.48144252927
12735,205249.02274905215
9093,189048.07734419222
15323,309220.7174949953
14897,131708.88845363667
5135,137497.29285098953
5327,218239.67778485405
13133,239648.6951894791
1676,260707.71725426082
16296,286545.95942608244
1095,138876.86742437948
12528,158836.07304169645
7348,282018.4783096491
11663,167038.76769299625
1803,209729.26640955004
1510,232533.08011940858
16045,204074.15072723088
2900,150551.94936765102
3236,179744.9584244063
1318,239388.49153905537
14948,219245.98486293995
7840,303741.77342651295
15325,185006.78276441313
8700,155130.3768760229
15706,198105.98833615283
14449,160786.5846431789
16117,171141.31638270806
4529,180802.8654572233
11199,198289.1443003488
4052,416710.29076608026
821,208782.59747789585
68,215312.4795969015
554,110127.65457644015
452,188640.88477711088
11394,306442.6097819025
11393,164272.67853470586
9535,163185.05531439933
4024,198463.3144273943
10069,238723.77184444963
12007,162156.79216676368
12368,395970.5114741246
1259,339853.37589794653
1124,341190.53550022334
3707,194091.76226955146
8767,166433.69582527372
1919,160775.64892051741
16741,162345.84854024125
6664,286126.49976569484
5688,394412.2804068195
7799,159616.77321037286
14843,309816.6284138732
7532,146124.35115758484
8133,170000.2786271664
6264,323206.86117722763
4125,153552.20683428386
2410,166790.34075803836
13607,202926.1299257452
1716,278679.44733272993
1370,143581.1153579271
2273,388716.6855931236
15298,330055.4332447114
4284,243845.10856839234
12303,141584.77527194275
7808,141312.66006434092
2203,147101.91253610697
7237,120829.18320660913
15864,163196.1946388351
2844,145498.48150360573
5729,166357.53713455328
11812,446155.0258256944
1779,152655.48239271835
6442,133628.742374056
6160,220465.51377485652
8266,197918.21938057733
9903,156711.91213739934
2867,149532.75033481527
6998,181341.53416386846
13932,180214.25104668507
12587,172537.16350427055
3611,179490.27676865403
2646,257126.76531272952
1890,165706.3451574905
860,247958.677692587
14187,195369.36352641473
12569,273203.22284561605
1276,91564.0517035116
12025,229146.31160848218
4890,295950.0210451747
14410,274220.353239037
10352,311061.98791178194
11407,195193.45092030853
10384,173969.82376386732
7622,253951.0897016201
12578,162593.50507250486
15820,178311.3049280952
563,198758.54654043823
15226,169560.33179186995
6396,214337.14742840466
6247,148067.01422622477
3339,158862.47485835766
10975,271656.0243444642
7475,100573.18447345414
11129,185424.84332728956
3051,229722.1156745988
10232,232210.63376597007
14106,182138.55825284362
5502,232943.54898688584
4558,73095.17354814727
4181,137613.13762833423
8426,129601.77626372967
6611,158243.88972644278
14641,136756.6955853657
15539,274497.7809793341
13119,108923.44259734964
11716,179985.90605186587
7316,258037.17641600527
7791,106314.89460070635
13034,313412.982578207
1068,212699.00798710334
4060,163453.08410880773
10172,201947.5232485075
2591,184760.22604164577
12494,328091.353086306
7828,375788.9712511126
15284,170044.78318086496
7947,170171.25290978406
16335,223792.60506775937
10234,337327.5046415462
2797,252282.1905668047
5341,234296.6300271495
3059,278995.76846862014
1559,66609.73977750857
15320,271334.42439121864
10284,348255.44948092155
4134,216106.64500944663
4481,228276.16028757166
7222,178595.00501102945
4062,226431.4757922395
2192,235494.9607326044
9637,180016.3798339437
16236,148867.61666047678
4272,163028.9387388312
9406,283883.1479515833
14309,218372.5363015145
1946,310328.1273096994
16235,255408.6026405196
7146,163523.9324687876
16784,229536.82651010723
349,327541.16167811095
6251,170492.2369185573
5128,374067.5903924112
11718,185749.00180585324
16721,89828.47428575362
12517,189057.66561649778
15961,199297.85250262974
9428,161867.798667179
14541,153644.15094920393
10168,110335.77313032046
11270,159623.9285700973
13210,193573.6164094042
11518,167271.09015909
12612,181796.02024850075
16352,118737.47799881262
9935,144963.34801139377
15521,287993.47004067857
11482,192291.30733394582
11443,178818.38279521864
9459,229080.9822261142
9218,189164.14242933015
854,142705.67182922375
5619,126002.34122607451
9208,180910.11555500937
4391,139771.72996467474
15207,178419.213476683
7183,182718.80370570903
16442,222141.2456011026
7936,80139.53979501403
10606,351054.94020215626
4979,160808.7498212953
4854,291009.8044148065
16476,126613.0973176374
10516,170142.8630788473
16261,287618.64230120485
90,374509.5412001034
5433,191344.74850297868
14338,143421.84363777956
13487,203907.28703545744
8211,482399.9080711112
170,179194.1373238709
14051,96968.54841639695
10686,197398.70678128593
7595,347869.8841489987
6777,430654.0899114241
14661,177885.42707447338
13991,302161.9415207193
16795,180340.1258815225
2740,126396.64909586645
7368,402562.0658893144
2413,221272.89452887888
1852,492528.9627480365
15200,373899.79990848317
8467,343692.1914150193
16379,245286.17115161062
3375,184192.57509849276
5945,449412.93762106175
2641,181491.33858391593
2837,313565.8347284854
3498,221750.17604701084
10876,156434.37398399948
1285,227195.71583191666
9285,237888.5052920855
4015,328188.3344061556
2526,188679.9528637941
7814,201244.34154111682
7117,311511.3911834791
12359,113832.86469765309
3303,221315.0473988286
13874,165390.0383705553
5484,189675.27232634072
15067,159821.65362435282
12639,225353.59547726158
3388,207126.29999234647
4256,202061.22770496606
15738,192096.78266360864
14049,165303.65446731917
15780,194103.11435280438
9564,175340.87173097563
11910,204817.00443505903
11315,222279.87433416434
1733,147965.63007631496
3910,337889.3986895129
7552,445334.98571731726
254,234057.57824176838
5222,241412.0669060969
8314,234549.99322131334
16743,350627.91936504893
10335,109824.0401461892
8226,288142.6829472224
12254,223780.96372423752
13152,215555.59126424455
15020,189648.95501727264
16349,222003.6843012305
11924,149809.72415521037
12543,181131.05946327932
14114,214164.10413894395
12318,258888.98198893515
15383,180940.21199419574
6679,210101.0478927848
635,191755.50919066858
15993,250333.47359739395
11375,210929.05400816802
11216,183819.1424122067
15401,223844.69788214183
11301,197595.07486271756
13804,244259.6026431456
10839,181156.8545961608
1588,324965.979558533
3596,200774.09343509824
5816,185018.95539243647
8099,146699.5898856293
6551,172826.87031089232
14075,511400.3016985719
13431,216919.09925393984
9481,317913.5059210575
5295,149955.97828665862
15859,343385.5368933891
10634,371293.8491345477
444,214488.88459979635
11686,276468.30719300953
1213,212150.51871599376
13970,177314.3477630211
6849,312866.7124833979
9911,266136.57524072594
5649,164372.89601150458
7184,250763.23667057382
5877,272611.0651748288
1655,403827.82481693
15301,207611.4121263404
12389,237847.83017625328
5241,272096.5196032362
7048,170302.92596890777
10574,129805.42395826185
8593,173303.71085725157
4752,178270.19314463346
14663,185764.13382928644
10994,200941.20174758858
87,75529.4522890102
5132,125697.69547753297
6372,484186.6326447984
7411,288894.88513429934
3319,252322.34941611488
9355,158549.5023608293
5139,271658.96509663854
56,307608.9755676727
3249,187768.26360469882
5047,82280.15718554874
13238,321720.13695139077
2190,309449.3070359002
15599,179803.06647398305
6542,178706.95460418495
1968,194397.53299425135
5630,173837.8963984103
9157,198073.6348785086
789,179460.61613390237
1413,257303.2426357771
12514,240461.50316143513
13459,146222.29614137567
1345,239339.48540260433
4034,214673.00037988301
15169,150744.36639683423
6770,246193.0345852516
3334,188097.63152560047
12998,174600.78017918565
15870,219892.22292344284
1871,165437.14715686132
5770,162964.7199280385
13196,103911.50815558738
7633,200580.7668962073
10699,219631.52424014852
15470,182459.03374146522
1903,481663.29868714197
13860,236460.97837908432
7649,159785.6545994224
11043,165680.57017552498
2922,237722.66931484683
7538,357128.19972369686
9477,121219.09453854918
117,413331.08232008317
1457,239064.7322311486
7082,176160.16011205825
3053,266139.7920344543
12522,101245.52345902125
5744,362505.7215868922
13566,339009.3519543619
1464,142243.4208156479
3852,114722.841193592
9557,237796.84577212922
14719,440897.2298858568
13978,119711.55894736081
3286,149683.25986394024
13019,306155.77499221935
1421,133887.34796387926
13502,170578.62718438293
14811,114444.8246475879
9297,266278.94078893674
7749,424874.8249881017
16555,142515.8441721005
14576,186916.40695603474
12766,164748.2675472018
4679,147604.07817717138
10033,202362.79453514292
11231,310264.34460255207
15112,163359.3892265399
10617,184372.8776247447
2175,175140.33105301685
16502,470997.8592475929
10106,193077.91342865574
12561,156079.3946364601
15907,340493.7303519906
8069,121019.22778979562
8316,127647.70734183225
12343,247582.1991014817
12092,149442.61303596172
1527,171201.23679341786
10010,192083.98405751545
655,116417.20891397286
10549,150656.79351830718
3248,112526.01009875808
13499,320110.03048724047
14959,187346.96162048224
6070,159923.82539583495
11360,271732.17262156203
12102,202914.33575659533
11870,294869.05704644695
3713,161254.1815558828
3230,155410.93926158533
7742,222008.39283301242
15092,336002.3583303238
8728,386738.8255632245
3386,139416.1517740872
9409,149630.0660913023
16545,252740.02454258862
3127,179810.0341672272
11344,162760.44073591084
2112,216306.21050305013
7310,223053.78534712724
6313,192614.86072112023
3681,346490.6919008562
5114,307726.80639739614
270,158252.48873391736
14350,180425.34833046052
12223,345121.4335242767
1066,192473.31234412733
16116,361124.79448512575
11410,433591.22808729956
4088,139782.5415469673
5956,212449.89849460174
14669,144839.63813697797
13871,133528.1642803132
4126,254510.91775733777
12114,202107.6367971715
16607,155677.7127905375
4266,224738.77693753236
13518,182722.43749272087
11856,258876.44838391
3885,243801.51727853465
8891,192465.99902667827
4964,181999.99860876097
7696,148254.90842487232
6894,124078.99411549159
9766,183116.76579374025
4800,157302.77577256144
2840,167578.36370828358
4743,174585.58671756723
13562,442247.35417962784
8301,200391.62456648954
5405,176139.8447684627
1535,166031.19324635417
9073,127246.52801004659
1698,331846.31011513225
12262,226859.73640065067
6794,184503.97595973313
12701,197482.21359453362
8432,177812.14862944852
13540,137553.5685379073
8629,140056.45281340944
1440,173182.53882220364
8596,204550.45751950808
9575,273373.7797159168
14976,101005.66624089738
3149,219821.3526012166
5157,185075.45298623454
10748,179688.04783489785
9719,373867.9198206822
6376,193342.931244252
9733,177859.5396461863
4749,212780.06865102993
4994,350643.22934680147
538,190987.4693528113
5512,117802.85777361057
9778,147988.84012993818
9761,136839.80841992833
3174,426252.021741454
13429,187591.1496298324
10467,71326.43599822433
14129,198254.12293234136
13608,177856.75756075073
11106,147120.40424687552
12048,173695.52848805682
1054,342304.8790898155
3582,89473.85585842002
1566,155608.81810506544
11529,141971.28526069387
11859,146809.5493161502
10582,147183.61868832982
14907,445755.70224526175
14039,165712.48761668487
10489,181599.00840295397
3331,320148.9531090775
10153,248349.26885818207
5271,139911.37156776796
11871,396697.6005935704
776,115385.70310189736
3994,108498.73636261161
9433,68723.3066921068
14275,150576.35057265268
8030,237924.44021890842
8169,274906.60112720856
8053,189340.12085284147
4822,207250.4317764342
13197,209530.2355214381
13634,318459.8109533507
8951,178723.2726824232
12176,259576.64338771754
15471,133158.06061626936
14962,184564.88343217064
12512,137483.93316716835
8697,509008.0105010403
7095,206190.2459713927
13639,193170.8706010945
16660,195253.64216930376
5848,147061.05676975093
5386,174226.26504630691
10880,299136.0305515495
3954,181088.9363130942
13426,209912.21402754544
5966,209141.22875336214
16315,291103.35196064884
7455,123948.92086143597
11071,242916.6656044358
14740,219559.9217537704
16087,180958.91460149965
8931,239601.44412749688
15289,168511.18674594897
16089,220721.53126654238
12128,183083.36003354777
4724,216301.02787142553
8585,205093.7204074472
7188,258575.22621800101
5423,150391.73707561128
10488,185647.70848144143
5980,218522.10829694028
8376,232065.11786258518
12397,141444.15954194972
16496,182899.37745101927
4891,227534.90804589793
9710,134309.8861577427
6339,177076.3196004041
244,197518.87195016793
5002,236100.75694386478
5358,173742.7739382388
7636,151328.705761521
9361,333378.9798920726
3601,122032.75047073334
15755,156584.0411630792
172,182273.34210162886
3037,334270.5500037178
577,248293.41290894028
3607,168715.45967005368
2515,117054.72458918301
10413,157440.62080197126
10511,216986.14295450173
4637,455725.91316608014
12736,288084.57841440116
9534,244412.449356477
11641,164743.24474948656
10419,253196.78165179474
15313,155125.43538904915
14915,195363.00161171705
12409,345062.1511937032
9405,129785.81025696435
14066,213796.16470189646
14108,201888.00361093399
11931,230929.08460651606
11464,271090.15749829565
926,149913.4491894858
11190,221118.47396588392
10260,182323.9896675731
12712,176842.49085902167
1234,218935.0177704801
11608,96693.42520791598
3776,251536.2858358148
4881,213367.3383045939
10266,202736.40519860844
3262,236826.9370537038
3576,353308.11235138593
16604,443815.15208547295
8041,158904.35408608048
10691,245394.27911317153
8357,174606.49004907918
11661,152226.5884028814
4453,238673.2250979572
15936,215620.60245304127
8463,243091.3532513282
15770,224443.85103965644
466,163229.05326127942
14965,87751.92612173653
11227,163100.71414723623
9894,254431.46694474123
11746,191546.25524930973
4118,149407.18572169612
756,326177.12412959593
15589,197959.77364923086
109,334399.10896877164
5778,193060.99109059785
1731,86488.42664209206
3450,146148.6968369494
2961,196066.45131370984
222,185918.48641838055
11454,356977.10719199426
7339,183674.70429348372
12096,97489.86985629317
14074,195268.63807781308
4058,397142.0827386587
6603,244162.27215306545
3289,117419.66361208684
16681,299108.6151655789
8200,307520.84713675035
3343,245525.0119953953
7802,176573.50416887965
2082,310381.0385075987
217,266834.85525265575
1720,183636.30036828038
7224,241876.77532783273
6176,141742.7635131416
12571,237029.2058731493
16666,274774.9981099299
8908,196798.75696801543
6914,156256.65783244034
5428,197081.04104582348
381,184287.9970431722
3991,193313.98265904523
16365,233241.77993861333
1046,171226.76528453772
391,151339.55390438304
9212,291650.8448030291
3022,198722.76767656152
9961,111750.27153675097
6764,301166.5329102207
7720,174917.23657924074
4809,213342.7214671729
8877,416352.837273605
7817,176312.19574255167
10614,106684.85637745493
5553,271548.59474661486
16488,141403.30705180668
11002,172213.48115843363
13592,293140.2718847973
15050,236965.44447063815
13553,264379.6866823532
9041,227884.7633976066
5461,482124.0191114445
16274,453540.5682449069
2138,132665.08189753233
6245,163965.69768144094
8245,181678.25271219655
6491,215448.04235302817
13218,204138.5162459628
13101,111643.46084362254
10462,145225.39915555084
4079,182229.57029471867
1506,519204.23517536663
14107,126884.75228172273
12215,278856.6685320222
11576,361105.19199021
10567,235036.24951166823
12713,211231.74662958988
1468,457903.2910383928
2549,249275.26359731596
4172,236445.1224384434
12380,259395.97252444804
3513,111035.3551163969
8165,264389.7270107382
1127,221397.34382989578
14601,386347.5434926323
15526,341272.5912100358
986,281293.00201231445
14968,221191.4426949206
9348,189940.74198407755
6317,268297.8268397341
7497,93144.17708015027
5079,321612.9900454811
528,176932.30030411106
10964,147993.36694045019
5812,311983.061333396
11022,152153.41279621056
16251,132213.8968670045
5863,114136.76023141862
8664,217148.1081607098
5396,184616.74437177923
6917,238525.29157999303
12776,126145.36958579817
473,252495.2483182248
13333,219467.17848970782
13023,186328.71016816914
7357,204214.72928859256
10955,451150.6880488267
11914,333721.4429078688
12535,157805.43962287778
11205,147106.25740263984
13209,186562.96677670273
16119,318843.83346799755
2174,231410.67404477773
4834,211590.2244026066
10151,185729.82358972207
5584,194649.76363736004
6672,217103.4023017019
12858,281978.6461486681
5106,166299.78022886213
8884,179393.70299974192
13766,167584.64308372693
12556,136111.9843490756
12910,213493.61753674122
6258,126579.0400500314
7100,244730.69767189855
1793,174756.1410816775
3335,183228.23656798358
12835,197000.2432545668
10591,156905.81333048144
15707,306775.706326634
16389,156720.0184986925
7440,414351.5661308878
6293,178891.45110645902
3937,189570.45380954683
16527,210553.5269617599
5102,270185.06820995914
10734,310769.7343252685
7986,153698.92527489713
6495,159130.23407053368
9571,270991.27488964127
5131,205252.26784610667
10761,307433.75765776803
143,406646.0237869907
13829,172641.31765612398
13662,238383.7448118628
1771,155707.07219789532
5448,198913.02764217733
8594,164742.28985224952
12038,243362.65402054825
16471,194240.88173737336
16764,145729.10907110036
1282,167095.14855384512
15101,268429.54345779517
9473,137882.95287656895
2324,367568.9390451025
14448,219588.97745586408
6000,71336.31973810555
2077,136587.8400327446
12960,208150.80387811366
15837,202327.49617089826
8805,248211.37669498782
9987,228350.9375414432
1580,354853.941997156
11089,126625.36936691112
10926,220132.2228413521
12773,419698.7074941053
6490,302926.73933220806
10858,127161.69668740954
2831,122048.70907496323
16326,150760.46147756994
371,198202.6126556367
8852,188064.44860042463
6713,328110.6823545643
4230,202914.94290948182
3639,220817.2956110549
3642,189525.28445809506
5149,188796.97234974607
2861,181355.58600162965
13300,86802.63985676903
2807,348306.1791692898
5919,102892.78349058649
12716,500331.09402895375
4271,232323.74396141234
16055,255815.5394480709
3747,214084.7720042737
5857,242440.80983435613
6884,270867.9286044517
16027,346380.37036872434
3512,279530.9622807912
5181,181267.86706967797
16732,262342.03147139197
1908,180881.36098756193
12082,166914.0471504016
7286,132894.0367675445
8216,137644.5255359016
6929,296981.7934056834
3950,339002.4042622381
12479,180455.08487970883
877,120713.95487094978
1366,183047.06866412665
384,135963.06553570894
5767,203374.4222275882
6910,150708.5115484401
187,190945.5392956522
10164,353034.50263098604
8603,238824.22052555426
15834,242926.95084863942
3078,132415.50985704537
3479,261650.41005546472
6671,223531.0145970661
6078,174098.04834068968
16271,109552.63687806531
16191,167852.23148658444
11544,185124.12066061038
7781,226312.3974933712
14918,274697.5449850493
6238,216752.87213992776
12989,213410.40695045824
11907,247179.82124685426
9696,162306.0165476002
14084,399078.52280373155
3895,157323.47185880947
4367,195729.46934497278
8453,66393.08354687474
7638,338581.08269527165
8373,245227.54223850826
4674,188657.4638652432
15787,144375.74122654644
5903,255382.69651368086
13679,202381.4223759122
9018,413702.9608538496
15823,249603.6478998954
13289,146669.87962369615
9896,209692.89532537162
14436,188886.17731820754
5547,231027.05849118347
4048,396273.63695815497
16579,195512.40545864074
8550,263721.8319727391
9385,287185.16636487836
5242,161773.60636444806
31,194996.89950231108
6144,279184.2770727393
3990,190365.37756575068
2523,89663.2280287919
12608,284608.54798597354
7234,176310.81160031827
15264,206580.0792535031
9623,221003.2716187327
3161,331386.3975458075
7425,99474.7309894873
13021,296528.97929701605
4044,149290.9546447246
15411,241137.37189014105
979,320816.87113322766
5514,242272.96656549172
4817,171283.0496223617
2115,182364.43105433186
10571,256480.14919676192
8992,227968.56935524964
15546,184134.90191392126
11359,177820.98291768716
11972,182357.67279864303
12838,165673.45358445193
5948,130521.86212245187
422,333716.24619998614
4855,150681.8367836113
16197,113691.48491648136
8926,385580.43757621513
5703,199438.29944000024
8848,203572.62532610598
7039,315080.1848655164
3806,176106.5240113024
15154,237302.6121519642
13132,173417.9883572564
7438,210524.44487589385
4398,204875.0775574455
2440,187525.41607725236
3751,141168.9091406889
1476,185365.6210212238
2264,247596.94043451064
16444,179822.01846329353
10704,152631.36668585197
4033,147006.18143616035
4508,118434.7198440093
16290,227613.06532114276
10387,209758.58651376728
5457,152518.77939277128
4910,269056.39182538097
7451,207301.80033594024
10732,172536.57187578306
8015,127016.8532275078
6148,186039.4685493164
5892,238967.9756133551
7825,222942.16519903947
6851,226110.35470093478
6633,230949.27592099702
2139,267514.56950415054
10213,283043.27483993175
2830,222060.07060171393
13907,143569.34959233706
15897,334580.76224507956
8311,187047.42543875112
14230,190614.82594874565
3878,192343.5591254306
13732,190136.02165303283
12110,188691.41523995422
10675,382894.9593391705
12946,122314.81726402824
16754,219089.1387335395
4394,274716.6867956646
16728,169022.5806644414
14378,291162.60406763514
9949,166561.73968880594
994,174862.2762931371
13258,148875.9969072857
5883,341603.699127411
6933,309044.6190182767
13193,221586.79845551492
13286,167670.6946522974
13407,366919.62069233274
7512,120989.44391560034
7221,186549.60311174006
14428,134688.87205401744
1740,189960.9502816226
3,146267.17700249524
12952,193094.14227668592
11537,166095.72415975863
2558,139082.83430611194
14081,242024.05509974892
3517,263052.62695360335
7149,233497.96390628058
15777,117494.79124135413
8995,227437.78844650593
826,353755.6491689208
509,249580.50385185648
14875,326066.7018228769
6591,205724.07788561948
11283,112300.77541803074
9897,247475.81165967605
14902,184001.65153322453
14291,196716.59448926421
3162,241327.37306942817
4206,185764.54516476646
11580,204299.21201570224
2007,211815.09764471176
14939,216449.63438729584
13572,205026.0690297474
